1998,8
518,9
465,2
441,7
428,3
419,2
412,4
406,8
402,4
398,7
395,6
392,9
390,8
388,7
386,9
385,3
383,9
382,7
381,5
380,4
379,4
378,5
377,7
376,9
376,2
375,6
375,0
374,4
373,8
373,3
1998,7
527,8
475,1
450,6
435,2
424,7
417,3
411,1
405,8
401,3
397,7
394,5
391,7
389,3
387,2
385,3
383,8
382,4
381,0
379,7
378,5
377,5
376,6
375,8
375,0
374,3
373,7
373,0
372,4
371,8
2000,3
529,7
474,5
448,7
433,6
423,9
416,4
410,7
406,2
402,7
399,8
397,1
394,7
392,6
390,7
389,0
387,5
386,1
384,8
383,6
382,6
381,6
380,7
379,8
379,0
378,3
377,7
377,1
376,5
376,0
1994,7
523,5
471,0
446,8
432,2
422,0
414,3
408,2
403,1
399,3
396,1
393,3
391,0
388,9
386,9
385,2
383,6
382,3
381,1
380,0
378,9
377,9
376,9
376,1
375,4
374,7
374,1
373,5
373,0
372,4
1993,4
535,3
476,0
449,7
434,7
424,8
417,9
412,3
407,5
403,6
400,4
397,6
395,1
392,5
390,3
388,4
386,7
385,1
383,7
382,6
381,5
380,4
379,5
378,6
377,7
376,8
375,9
375,2
374,6
374,0
2002,7
543,3
481,1
452,1
436,0
425,2
417,2
411,4
406,7
402,8
399,8
397,2
394,8
392,8
390,9
389,2
387,7
386,2
385,0
383,7
382,6
381,5
380,6
379,6
378,8
378,1
377,3
376,5
375,9
375,3
1983,4
525,7
472,0
447,2
432,6
422,9
415,4
409,1
404,6
401,1
397,9
395,3
393,1
391,1
389,3
387,6
386,2
384,8
383,7
382,6
381,6
380,6
379,6
378,8
378,0
377,4
376,7
376,0
375,5
374,9
1996,9
528,2
473,7
448,0
432,2
422,1
414,9
409,0
404,4
400,5
397,5
394,9
392,7
390,8
389,1
387,6
386,3
385,1
384,0
383,1
382,1
381,2
380,2
379,4
378,7
377,9
377,1
376,3
375,6
375,0
2001,5
533,8
470,7
445,5
430,8
420,6
412,7
406,9
402,7
399,0
396,0
393,2
390,8
388,8
387,1
385,2
383,5
382,1
380,8
379,7
378,6
377,6
376,7
375,8
375,1
374,3
373,6
373,0
372,4
371,9
1986,4
531,0
472,7
446,9
431,7
421,1
413,4
407,9
403,6
400,1
397,1
394,6
392,3
390,3
388,6
387,0
385,5
384,2
382,9
381,7
380,6
379,6
378,8
378,0
377,2
376,4
375,7
375,1
374,5
373,9
1990,4
520,4
466,8
443,5
429,4
419,4
411,2
405,5
401,3
397,7
394,6
392,2
390,0
388,1
386,4
384,7
383,2
381,8
380,7
379,6
378,6
377,6
376,7
375,9
375,2
374,5
373,8
373,2
372,4
371,6
1994,5
524,2
473,0
449,2
436,0
426,5
419,7
414,5
409,9
406,1
403,1
400,2
397,6
395,2
393,2
391,6
390,1
388,6
387,4
386,4
385,4
384,5
383,6
382,8
382,0
381,3
380,7
380,1
379,4
378,8
1985,7
522,7
470,4
446,0
431,5
421,1
414,0
408,6
404,4
400,9
397,9
395,3
393,0
390,8
388,9
387,2
385,7
384,2
382,9
381,9
380,8
379,9
379,1
378,3
377,6
376,9
376,2
375,6
375,0
374,4
2007,4
532,4
476,6
451,2
436,5
426,0
418,3
412,3
407,0
402,7
399,3
396,5
394,1
392,0
390,0
388,1
386,6
385,3
384,0
382,9
381,9
381,0
380,1
379,3
378,6
377,9
377,3
376,6
376,0
375,4
1994,1
527,2
471,4
445,3
429,7
419,7
412,6
407,3
402,9
399,4
396,4
393,9
391,7
389,6
387,7
386,2
384,7
383,3
382,1
381,0
380,0
379,0
378,1
377,4
376,6
375,9
375,2
374,7
374,0
373,4
2001,2
534,3
472,7
446,6
431,6
421,5
414,4
409,2
404,9
401,2
398,0
395,4
393,0
391,0
389,2
387,5
386,1
384,8
383,6
382,5
381,5
380,5
379,5
378,5
377,7
377,0
376,3
375,7
375,1
374,6
1997,9
524,0
470,7
446,6
432,6
423,3
416,4
410,8
406,1
402,5
399,4
396,6
394,1
391,7
389,6
387,7
386,2
384,8
383,5
382,3
381,2
380,2
379,1
378,1
377,2
376,4
375,7
375,1
374,5
374,0
2002,2
538,8
479,6
454,5
440,0
429,7
421,4
415,0
410,3
406,5
403,4
400,7
