4075,0
405,1
364,9
347,0
337,5
331,4
327,3
324,2
321,4
319,2
317,4
315,8
314,5
313,2
312,2
311,3
310,5
309,8
309,1
308,5
307,9
307,4
306,7
306,2
305,7
305,2
304,7
304,3
304,0
303,6
3997,4
387,0
349,8
334,1
325,3
319,8
315,9
312,9
310,3
308,0
306,1
304,3
302,7
301,4
300,1
298,8
297,8
297,0
296,3
295,7
295,1
294,5
294,0
293,3
292,8
292,4
292,0
291,7
291,3
291,0
4056,7
401,1
359,8
342,0
332,4
326,6
322,4
319,2
316,4
314,4
312,6
311,1
309,8
308,4
307,2
306,2
305,3
304,5
303,9
303,1
302,5
301,9
301,4
300,9
300,4
300,0
299,6
299,3
298,9
298,6
4023,8
399,5
360,1
342,4
332,7
326,6
322,3
319,2
316,6
314,4
312,3
310,5
309,2
308,1
307,2
306,3
305,6
304,9
304,2
303,6
303,1
302,6
301,9
301,4
300,9
300,4
299,7
299,3
298,9
298,4
3967,1
389,9
351,1
335,3
327,0
321,8
317,9
314,7
312,3
310,3
308,5
306,9
305,5
304,3
303,3
302,4
301,4
300,6
299,7
298,0
297,1
296,2
295,6
295,0
294,6
294,1
293,7
293,4
293,0
292,7
3987,0
387,8
349,4
334,4
326,5
321,1
317,2
313,9
311,3
309,2
307,5
306,1
304,6
303,5
302,2
301,1
300,3
299,5
298,8
297,9
297,0
296,2
295,5
295,0
294,5
294,1
293,7
293,3
292,9
292,6
3919,1
385,6
347,9
332,2
324,0
318,7
314,9
311,7
309,4
307,5
305,8
304,3
302,8
301,3
300,2
299,3
298,4
297,6
296,9
296,3
295,7
295,2
294,7
294,0
293,4
293,0
292,5
292,1
291,7
291,3
4009,7
392,5
352,1
334,5
325,7
319,9
316,0
312,8
310,5
308,5
306,6
305,1
303,8
302,5
301,5
300,6
299,8
299,1
298,3
297,6
296,9
296,3
295,8
295,3
294,8
294,3
293,9
293,5
293,2
292,8
4016,1
385,8
347,5
331,7
323,2
317,6
313,4
310,1
307,4
305,4
303,8
302,3
300,9
299,7
298,5
297,4
296,5
295,8
295,1
294,5
293,9
293,4
292,9
292,3
291,7
291,0
290,5
290,1
289,5
289,1
3959,7
384,3
348,8
332,9
324,3
318,9
315,1
312,1
309,7
307,7
305,9
304,0
302,4
301,3
300,3
299,4
298,6
297,9
297,2
296,5
295,9
295,4
294,8
294,3
293,9
293,4
293,1
292,7
292,3
292,0
4041,9
401,5
361,9
344,3
334,3
328,0
323,7
320,5
317,7
315,4
313,7
312,1
310,8
309,6
308,6
307,5
306,6
305,8
305,1
304,4
303,8
303,3
302,7
302,1
301,5
300,9
300,5
300,1
299,7
299,4
3936,0
394,5
354,4
338,0
329,3
323,4
319,1
316,0
313,5
311,3
309,6
308,1
306,9
305,8
304,9
304,0
303,2
302,5
301,9
301,2
300,7
300,1
299,5
298,9
298,5
298,0
297,6
297,3
296,9
296,4
3907,7
382,5
346,8
332,4
324,0
318,2
314,3
311,3
309,0
307,1
305,4
303,8
302,5
301,4
300,4
299,5
298,7
298,0
297,4
296,8
296,1
295,6
295,1
294,6
294,2
293,8
293,4
293,1
292,7
292,4
4009,7
398,7
355,8
338,4
328,9
323,2
319,2
316,0
313,3
311,1
309,2
307,6
306,2
304,8
303,8
302,9
302,1
301,3
300,5
299,9
299,4
298,8
298,3
297,9
297,4
296,9
296,4
296,1
295,7
295,4
4035,6
397,0
355,7
338,8
329,7
324,1
320,1
317,2
314,8
312,9
311,3
309,7
308,1
306,9
305,6
304,5
303,7
303,0
302,3
301,7
301,1
300,6
300,1
299,6
299,2
298,8
298,4
298,0
297,7
297,4
4057,7
397,8
355,7
337,1
327,2
321,2
317,1
313,9
311,1
308,9
306,9
305,2
303,9
302,8
301,9
