2662,6
383,7
347,6
331,4
322,8
316,6
311,8
308,3
305,2
302,6
300,4
298,7
296,9
295,5
294,3
293,1
292,3
291,5
290,8
290,0
289,4
288,7
288,2
287,6
287,0
286,5
286,1
285,7
285,3
284,9
2649,8
375,1
341,0
326,7
318,7
313,0
308,5
305,1
302,3
300,0
298,2
296,7
295,5
294,3
293,4
292,5
291,7
290,9
290,2
289,6
289,0
288,4
287,9
287,4
287,0
286,6
286,2
285,7
285,3
284,9
2656,7
379,0
341,9
326,7
318,7
313,1
308,8
305,7
303,2
300,7
298,9
297,3
295,6
294,2
293,0
292,0
291,0
290,1
289,4
288,8
288,1
287,2
286,3
285,6
285,0
284,5
284,0
283,6
283,3
282,9
2663,7
375,8
342,3
327,4
318,9
312,9
308,4
305,1
302,2
299,5
297,4
295,8
294,3
292,9
291,8
290,8
289,7
288,7
287,9
287,3
286,7
286,2
285,7
285,2
284,7
284,1
283,5
283,0
282,6
282,3
2664,1
381,3
346,0
330,8
321,8
315,8
311,3
307,9
305,0
302,6
300,8
299,1
297,8
296,6
295,7
294,7
293,6
292,4
291,5
290,8
290,2
289,5
288,5
287,6
286,1
285,0
284,3
283,6
283,0
282,6
2663,3
382,6
346,7
331,9
323,4
317,5
312,5
308,8
305,9
303,6
301,6
299,7
298,3
296,9
295,3
293,9
292,7
291,6
290,8
289,9
289,3
288,7
288,2
287,7
287,2
286,7
286,3
286,0
285,6
285,2
2667,6
379,4
345,3
330,2
321,9
315,9
311,8
308,7
305,9
302,4
299,5
297,5
295,9
294,4
293,1
291,9
291,0
290,2
289,5
288,7
288,1
287,6
287,0
286,4
286,0
285,5
285,0
284,6
284,1
283,7
2637,7
374,4
341,2
327,1
318,1
312,0
307,6
304,2
301,1
298,6
296,8
295,3
294,0
292,9
291,9
291,0
290,3
289,6
288,9
288,4
287,8
287,1
286,3
285,7
285,0
284,5
283,8
283,1
282,6
282,1
2636,0
369,1
336,8
323,0
315,3
310,5
306,8
303,6
300,9
298,4
296,1
293,9
291,5
289,9
288,7
287,5
286,5
285,7
284,9
284,1
283,4
282,7
282,0
281,5
280,9
280,4
279,9
279,4
279,0
278,6
2672,1
375,2
340,8
325,9
317,8
312,1
307,8
304,4
301,7
299,4
297,6
295,9
294,6
293,4
292,2
291,1
290,3
289,5
288,8
288,2
287,7
287,2
286,7
286,3
285,8
285,3
284,9
284,5
284,0
283,5
2673,3
377,6
344,1
329,7
321,5
315,7
310,7
306,5
303,3
301,0
299,1
297,4
295,9
294,4
292,7
291,1
289,8
