1713,7
353,3
324,5
311,9
304,6
299,0
294,2
290,8
287,7
284,2
281,6
279,5
278,0
276,7
275,4
274,3
273,3
272,5
271,7
270,9
270,1
269,5
268,9
268,3
267,6
267,0
266,5
265,9
265,5
265,1
1743,4
354,2
324,2
310,2
302,3
297,1
292,9
289,7
286,9
284,4
282,4
280,5
278,9
277,5
276,1
274,9
273,3
271,4
270,3
269,6
268,9
268,3
267,7
267,0
266,3
265,8
265,4
264,9
264,5
264,0
1742,3
359,0
326,2
311,3
302,7
296,4
292,1
288,6
285,7
283,4
281,6
280,0
278,5
277,3
276,3
275,5
274,5
273,6
272,9
272,2
271,5
271,0
270,4
269,9
269,5
269,1
268,7
268,4
268,1
267,8
1739,3
358,6
328,9
316,0
307,2
300,7
296,6
293,3
290,6
288,1
286,2
284,4
283,0
281,7
280,6
279,6
278,6
277,8
277,1
276,4
275,7
275,1
274,5
274,0
273,5
273,0
272,6
272,3
271,9
271,5
1721,7
349,9
319,7
307,0
299,3
293,6
289,0
285,2
281,9
279,2
276,8
275,0
273,1
271,3
269,9
268,7
267,5
266,6
265,8
265,2
264,6
264,0
263,5
263,0
262,6
262,1
261,6
261,1
260,7
260,3
1723,0
350,4
321,9
308,0
299,9
294,7
290,6
287,6
285,1
283,1
281,2
279,5
278,0
276,8
275,7
274,6
273,6
272,7
271,8
270,9
270,2
269,5
268,9
268,4
267,9
267,4
267,0
266,6
266,2
265,8
1749,3
358,9
329,3
316,3
308,1
303,0
299,0
295,6
292,6
290,3
288,5
287,0
285,5
284,3
283,0
281,9
281,0
280,2
279,4
278,5
277,7
277,0
276,4
275,8
275,0
274,1
273,3
272,8
272,3
271,8
1730,5
355,4
324,3
309,5
300,7
295,1
290,8
287,5
285,0
282,7
280,8
279,3
278,0
276,8
275,7
274,8
273,8
273,0
272,3
271,6
271,0
270,4
269,8
269,4
268,9
268,5
268,0
267,5
267,1
266,7
1743,6
357,6
327,9
313,7
304,3
298,5
294,3
290,9
288,1
285,1
282,8
281,1
279,8
278,6
277,6
276,6
275,4
274,5
273,4
272,4
271,5
270,8
270,2
269,7
269,1
268,7
268,3
267,9
267,5
267,2
1733,3
357,0
326,3
312,1
304,3
298,4
293,8
290,1
287,3
284,9
282,9
281,1
279,5
278,2
277,2
276,2
275,2
274,1
273,0
272,0
271,3
270,7
270,1
269,6
269,0
268,4
267,9
267,4
266,9
266,6
1736,0
352,2
321,1
308,3
300,5
295,2
290,8
287,5
284,8
282,6
280,6
278,8
277,2
275,8
274,5
273,1
271,8
270,8
269,8
268,9
268,1
267,3
266,6
266,1
265,6
265,1
264,4
263,9
263,5
263,1
1747,0
357,0
326,0
312,4
304,6
299,4
295,5
291,9
289,0
286,0
284,0
282,2
280,7
279,3
277,9
276,8
275,8
274,8
274,0
273,2
272,4
271,6
271,0
270,4
269,8
269,2
268,6
268,0
267,6
267,0
1724,9
352,3
321,9
308,5
300,9
295,9
292,1
288,5
285,7
283,3
281,1
279,4
277,9
276,7
275,6
274,5
273,4
272,5
271,6
270,8
270,1
269,4
268,7
268,2
267,7
267,1
266,5
266,1
265,7
265,4
1747,7
355,4
323,8
309,8
300,3
294,3
289,8
286,3
283,1
280,7
278,9
277,0
275,0
273,4
272,2
271,0
269,9
269,0
268,2
267,5
266,8
266,0
265,3
264,6
264,1
263,6
263,1
262,6
262,2
261,8
1747,1
357,8
326,1
311,8
303,6
297,8
293,5
289,8
286,6
284,0
282,1
279,8
277,6
276,2
275,1
274,0
272,9
272,0
271,3
270,7
270,1
269,6
269,2
268,7
268,3
267,8
267,4
267,0
266,7
266,3
1717,1
351,2
323,3
309,4
301,3
295,3
290,3
286,3
283,0
280,9
279,0
277,5
276,1
274,9
273,9
272,7
271,7
270,8
270,1
269,5
268,9
268,3
267,7
267,2
266,7
266,2
265,7
265,2
264,7
264,2
1760,0
358,4
326,6
312,9
304,1
298,2
292,7
288,8
285,7
283,4
281,3
279,6
278,0
276,4
274,9
273,9
273,0
272,1
271,2
270,6
269,9
269,2
268,6
268,1
267,6
267,2
266,8
266,4
266,1
265,7
1749,8
352,4
321,6
307,4
298,9
292,9
288,6
285,6
283,4
281,4
279,8
278,3
276,6
275,2
273,8
272,7
271,7
270,9
270,2
269,4
268,7
268,0
267,4
266,9
266,4
266,0
265,5
265,0
264,6
264,2
1723,1
350,1
321,2
308,3
301,0
295,5
291,3
288,1
285,6
283,6
281,9
280,1
278,6
277,4
276,3
275,2
274,3
273,5
272,9
272,2
271,7
271,0
270,3
269,8
269,3
268,9
268,5
268,2
267,8
267,5
1721,9
360,7
329,3
314,6
304,0
298,1
294,0
290,5
287,8
285,5
283,6
282,1
280,6
279,4
278,2
277,2
276,2
275,2
274,3
273,4
272,6
272,0
271,4
270,9
270,4
269,8
269,4
268,9
268,5
268,1
1722,0
349,1
319,7
307,3
300,2
295,4
291,2
288,0
285,5
283,2
281,3
279,4
277,8
276,3
275,0
273,9
273,0
272,2
271,5
270,7
269,9
269,1
268,4
267,7
267,2
266,5
265,9
265,3
264,8
264,3
1729,3
351,6
322,6
310,2
302,4
297,6
294,0
291,1
288,7
286,7
284,8
283,1
281,5
280,0
278,6
277,2
276,2
275,5
274,8
274,2
273,6
272,9
272,3
271,8
271,4
271,0
270,6
270,3
269,9
269,6
1759,0
361,8
329,5
316,3
307,3
300,9
296,1
292,1
288,9
286,5
284,4
282,5
280,8
279,3
278,0
276,9
276,1
275,2
274,4
273,7
273,1
272,4
271,8
271,3
270,9
270,4
270,0
269,6
269,2
268,8
1712,6
348,6
319,2
306,1
296,7
291,2
287,5
284,4
282,1
280,1
278,6
277,3
276,1
275,0
274,0
273,1
272,2
271,5
270,8
270,1
269,5
268,9
268,4
267,9
267,5
267,0
266,7
266,3
265,9
265,6
1720,0
349,5
320,0
307,2
299,6
293,9
289,7
286,6
283,7
281,5
279,5
277,9
276,4
275,1
273,9
272,6
271,5
270,6
269,9
269,2
268,6
268,1
267,4
266,8
266,1
265,7
265,2
264,8
264,5
264,1
1741,1
355,0
326,1
312,8
303,8
298,2
294,3
291,1
287,9
285,5
283,4
281,3
279,6
278,4
277,2
276,0
275,0
274,1
273,3
272,7
272,0
271,5
270,9
270,5
270,0
269,5
269,0
268,5
268,1
267,7
1725,6
351,4
322,5
310,3
302,4
297,2
293,5
290,5
287,9
285,7
283,5
281,9
280,2
278,7
277,5
276,5
275,5
274,5
273,6
272,9
272,2
271,5
271,0
270,4
270,0
269,4
268,8
268,3
267,8
267,5
1713,5
349,0
319,8
306,2
297,9
292,3
287,9
284,1
281,1
278,6
276,4
274,6
273,0
271,7
270,5
269,5
268,6
267,8
266,9
266,1
265,4
264,8
264,2
263,7
263,2
262,8
262,4
262,1
261,7
261,4
1725,6
351,8
323,1
309,7
301,6
296,1
292,1
288,9
286,5
284,5
282,7
281,2
279,6
278,3
276,9
275,7
274,7
273,7
272,9
272,1
271,5
270,9
270,4
269,9
269,5
269,1
268,7
268,3
267,9
267,6
1725,1
348,8
321,3
309,6
302,5
297,8
294,2
291,4
289,0
286,7
284,4
282,3
280,5
279,1
278,0
277,1
276,2
275,4
274,7
274,1
273,5
273,0
272,4
271,9
271,4
271,0
270,6
270,2
269,4
268,4
