8211,2
622,4
552,0
521,0
504,4
494,1
486,7
480,5
476,0
472,1
468,8
466,0
463,6
461,2
458,0
454,4
452,3
450,6
448,7
447,2
445,9
444,7
443,6
442,7
441,7
440,5
439,8
439,1
438,2
437,4
8088,8
616,3
544,7
515,1
500,5
491,2
484,5
479,6
475,5
471,5
467,2
464,1
461,6
459,4
457,2
455,1
452,7
450,9
449,1
447,5
446,0
444,6
443,3
442,3
441,4
440,7
439,9
439,2
438,4
437,7
8138,3
606,0
537,4
508,6
493,7
484,2
476,8
471,0
466,8
463,0
459,9
457,4
455,0
452,8
451,0
449,4
447,9
446,2
445,0
443,8
442,8
441,9
441,1
440,3
439,5
438,2
436,9
436,0
435,2
434,5
8059,3
609,9
539,3
509,6
494,0
484,8
478,6
473,0
468,2
464,3
460,8
457,4
454,6
452,3
450,2
448,3
446,6
445,2
443,9
442,7
441,5
440,5
439,4
438,6
437,7
436,7
435,7
434,9
434,3
433,6
8137,2
600,2
532,7
505,0
490,3
481,4
475,0
469,9
465,3
461,0
457,5
454,9
452,8
450,4
447,8
444,0
441,4
439,1
436,9
435,3
433,9
432,8
431,7
430,6
429,6
428,6
427,7
426,8
426,1
425,5
8265,2
618,1
545,9
514,6
498,9
489,3
482,2
477,0
472,9
469,5
465,8
461,9
459,5
457,7
456,0
454,5
452,9
451,0
449,6
448,2
447,0
445,9
444,9
443,9
443,2
442,5
441,8
441,2
440,6
440,0
8251,5
620,3
548,1
516,9
499,6
489,2
481,4
475,5
471,0
467,0
463,5
460,7
458,4
456,2
454,2
452,4
450,8
449,1
447,6
445,9
444,3
443,2
442,3
441,4
440,6
439,8
439,0
438,1
437,5
436,9
8216,0
618,0
546,8
515,8
498,7
488,7
481,7
475,7
471,1
466,1
461,8
458,8
456,5
454,3
452,1
449,9
447,8
446,0
444,5
442,8
441,1
439,5
437,9
436,7
435,6
434,7
434,0
433,3
432,7
432,1
8279,0
620,7
548,4
519,5
504,0
494,0
486,8
480,6
474,9
470,5
467,1
464,1
461,5
459,0
456,9
455,0
453,3
451,9
450,8
449,6
448,3
447,3
446,4
445,3
444,4
443,7
442,9
442,2
441,4
440,5
8241,3
621,6
548,1
518,4
503,0
493,2
486,4
481,2
476,9
472,8
469,0
465,8
463,2
460,8
458,9
457,3
455,8
454,2
452,7
451,7
450,6
449,6
448,5
447,4
446,2
445,0
444,2
443,3
442,4
441,6
8194,7
610,2
542,4
512,9
497,1
487,3
480,1
473,8
469,0
465,3
462,2
459,1
456,8
454,5
452,5
450,4
448,2
446,2
443,8
442,3
441,1
439,8
438,3
437,2
436,2
435,3
434,6
433,9
433,3
432,8
8185,3
612,2
544,0
512,4
495,7
485,8
479,2
473,7
468,2
464,5
461,0
457,9
455,0
452,6
449,7
447,1
445,2
443,2
441,9
440,8
439,5
438,2
436,8
435,3
434,1
433,0
431,8
430,7
429,8
429,1
8197,7
615,8
542,0
511,2
495,7
486,4
479,8
473,9
469,1
464,9
460,9
457,7
454,7
451,9
449,6
447,7
445,2
441,9
440,1
438,8
437,5
436,2
434,9
433,9
433,0
432,2
431,2
430,2
429,5
428,8
8200,2
618,6
547,2
515,2
498,5
488,4
481,1
475,4
470,9
466,6
462,7
459,4
455,8
452,5
450,2
448,2
446,2
444,2
442,4
441,0
439,8
438,8
437,8
436,8
435,9
435,2
434,5
433,9
433,2
432,0
8152,8
610,5
542,8
513,3
497,4
487,1
479,7
473,9
469,4
466,0
462,5
459,5
456,6
452,8
449,7
447,6
445,9
444,2
442,5
440,8
439,5
438,4
437,1
436,2
435,3
434,5
433,8
433,0
432,1
431,5
8243,8
621,5
549,6
517,9
501,4
491,7
484,8
479,5
475,2
471,5
468,2
465,3
462,4
459,7
457,5
455,6
453,9
452,4
450,8
449,4
448,1
446,8
445,7
444,4
443,0
441,8
440,9
440,1
439,5
438,8
8073,3
610,3
539,2
510,2
494,5
484,3
476,7
471,3
467,2
463,4
460,2
457,2
454,2
451,3
449,0
446,8
445,2
443,1
441,3
439,9
438,7
437,7
436,9
436,1
435,4
434,5
433,8
433,2
432,6
432,0
8241,7
613,1
542,5
512,0
496,9
487,8
481,4
476,3
471,3
467,5
464,1
460,5
456,6
453,9
451,6
449,6
447,9
446,4
445,2
444,0
442,7
441,5
440,3
439,3
438,2
437,4
436,7
436,1
435,5
434,9
8112,9
611,4
543,4
513,0
497,1
487,0
479,9
474,7
469,7
465,3
461,8
458,8
456,3
454,0
451,8
449,7
447,7
446,0
444,7
443,5
442,5
441,6
440,7
440,0
439,2
438,3
437,5
436,7
436,0
435,4
8169,8
615,7
545,2
514,6
497,9
487,2
479,9
474,1
469,5
465,4
461,3
458,0
455,0
452,7
450,8
449,2
447,6
446,0
444,8
443,7
442,7
441,8
441,0
439,7
438,2
437,2
436,4
435,7
434,7
433,5
8224,8
602,2
536,0
508,1
493,3
484,0
477,3
471,5
467,1
462,9
458,8
455,7
453,2
450,5
447,9
445,4
443,3
441,7
440,1
438,2
436,5
435,3
434,3
433,4
432,6
431,9
431,1
430,3
429,7
429,1
8115,8
606,6
536,2
507,3
492,0
482,4
475,4
469,6
464,5
460,4
456,8
453,9
451,5
449,4
447,6
445,7
444,3
442,9
441,6
440,3
439,0
437,8
436,7
435,1
433,3
432,0
430,6
429,6
428,8
428,0
8121,8
613,6
542,5
513,4
498,3
488,4
481,1
476,0
471,8
468,2
465,2
462,3
459,8
457,3
454,7
452,5
450,9
449,6
448,4
447,4
446,4
445,6
444,7
443,9
443,2
442,2
441,4
440,7
440,0
439,3
8171,7
601,5
536,7
508,6
494,1
485,0
477,0
469,8
464,9
461,1
457,8
455,2
452,9
450,8
449,1
447,5
445,8
443,9
442,4
440,6
439,2
438,1
437,0
436,1
435,2
434,4
433,5
432,6
431,9
431,3
8132,0
609,0
539,9
510,9
495,7
485,8
478,7
473,0
468,1
463,9
460,7
457,7
454,8
452,6
450,7
449,2
447,8
446,4
444,8
443,5
442,5
441,5
440,4
439,4
438,6
437,9
437,2
436,5
435,7
434,8
8232,7
613,7
543,2
512,1
495,3
485,5
478,1
472,0
467,2
463,6
460,5
457,4
454,3
451,1
448,6
446,8
445,2
443,9
442,5
440,9
439,3
437,2
436,0
434,9
433,9
433,1
432,3
431,5
430,9
430,3
8215,4
616,6
547,1
516,9
500,5
490,0
482,5
475,6
469,7
465,6
462,1
459,3
456,7
454,2
452,3
450,2
447,7
445,8
444,4
443,3
442,2
441,2
440,3
439,4
438,6
437,9
437,2
436,4
435,1
434,1
8270,7
614,9
540,3
510,3
494,7
483,8
476,1
470,1
464,9
460,2
456,6
453,7
450,8
448,6
446,8
445,0
443,5
442,1
440,5
439,0
437,7
436,6
435,5
434,6
433,7
432,9
432,2
431,6
430,9
430,3
8166,2
608,5
541,3
513,5
498,3
488,5
481,3
475,5
470,8
466,8
463,2
459,7
456,6
454,5
452,7
451,1
449,1
447,3
445,8
444,0
442,1
440,9
439,9
439,0
438,1
437,2
436,5
435,7
435,0
434,4
8167,8
614,4
540,7
511,5
496,0
486,2
479,4
473,5
467,9
463,5
460,1
457,3
455,0
453,0
450,9
448,9
447,3
445,7
444,0
442,2
440,6
439,5
438,5
437,6
436,8
436,1
435,3
434,6
434,0
433,4
